Id,InstrumentFlag.Instrument.Name,InstrumentFlag.Code,Result
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%
%% Application: CENTRALINK
%% Version: 16.0.3
%% Table: ResultFlag
%% Exported on: 08/09/19 at 19:53:56
%% Exported by: batch
%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
33587,DMS_Immulite2000_1,N,1483875
33588,DMS_Immulite2000_1,N,1483279
33589,DMS_Immulite2000_1,N,1483915
33594,DMS_AdviaCentaur_2,<,1484184
33595,DMS_AdviaCentaur_2,<,1484183
33604,DMS_Immulite2000_1,N,1483539
33605,DMS_AdviaCentaur_2,<,1484238
33606,DMS_Immulite2000_1,N,1483603
33607,DMS_AdviaCentaur_2,<,1484243
33608,DMS_AdviaCentaur_2,<,1484242
33609,DMS_Immulite2000_1,N,1483676
33610,DMS_Immulite2000_1,N,1483679
33611,DMS_Immulite2000_1,N,1483689
33612,DMS_AdviaCentaur_2,<,1484255
33613,DMS_Immulite2000_1,N,1484171
33614,DMS_Immulite2000_1,N,1484177
33615,DMS_Immulite2000_1,N,1484179
33616,DMS_Immulite2000_1,N,1483739
33617,DMS_Immulite2000_1,N,1484180
33618,DMS_AdviaCentaur_2,<,1484277
33619,DMS_Immulite2000_1,N,1484181
33620,DMS_Immulite2000_1,N,1483754
33621,DMS_Immulite2000_1,<,1483772
33622,DMS_Immulite2000_1,N,1483794
33623,DMS_Immulite2000_1,N,1484194
33624,DMS_Immulite2000_1,N,1484208
33625,DMS_Immulite2000_1,N,1484214
33626,DMS_Immulite2000_1,<,1483825
33627,DMS_Immulite2000_1,N,1484219
33628,DMS_Immulite2000_1,N,1483871
33629,DMS_AdviaCentaur_2,<,1484336
33630,DMS_AdviaCentaur_2,<,1484335
33631,DMS_Immulite2000_1,<,1483876
33632,DMS_Immulite2000_1,N,1483916
33633,DMS_AdviaCentaur_2,<,1484378
33634,DMS_AdviaCentaur_2,<,1484409
33635,DMS_Immulite2000_1,N,1484346
33636,DMS_AdviaCentaur_2,<,1484427
33637,DMS_Immulite2000_1,N,1484347
33638,DMS_Immulite2000_1,<,1484348
33639,DMS_Immulite2000_1,N,1484349
33640,DMS_AdviaCentaur_2,>,1484442
33641,DMS_AdviaCentaur_2,>,1484020
33642,DMS_AdviaCentaur_3,>,1484312
33643,DMS_Immulite2000_1,N,1484178
33644,DMS_AdviaCentaur_2,<,1484464
33645,DMS_AdviaCentaur_2,<,1484463
33646,DMS_Immulite2000_1,N,1484182
33647,DMS_Immulite2000_1,<,1484191
33648,DMS_Immulite2000_1,<,1484210
33649,DMS_AdviaCentaur_2,<,1484482
33650,DMS_Immulite2000_1,N,1484215
33651,DMS_AdviaCentaur_2,>,1484568
33652,DMS_Immulite2000_1,N,1484457
33653,DMS_Immulite2000_1,N,1484458
33654,DMS_Immulite2000_1,N,1484316
33655,DMS_Immulite2000_1,<,1484333
33656,DMS_Immulite2000_1,N,1484511
33657,DMS_Immulite2000_1,N,1484345
33658,DMS_Immulite2000_1,<,1484513
33659,DMS_Immulite2000_1,N,1484514
33660,DMS_Immulite2000_1,N,1484515
33661,DMS_Immulite2000_1,<,1484350
33662,DMS_Immulite2000_1,<,1484543
33663,DMS_Immulite2000_1,<,1484363
33664,DMS_Immulite2000_1,<,1484364
33665,DMS_Immulite2000_1,N,1484370
33666,DMS_Immulite2000_1,<,1484382
33667,DMS_AdviaCentaur_2,>,1484620
33670,DMS_Immulite2000_1,N,1484588
33671,DMS_Immulite2000_1,N,1484589
33672,DMS_Immulite2000_1,<,1484605
33673,DMS_Immulite2000_1,<,1484606
33674,DMS_Immulite2000_1,N,1484456
33675,DMS_Immulite2000_1,N,1484512
33676,DMS_Immulite2000_1,N,1484516
33679,DMS_Immulite2000_1,N,1484587
33680,DMS_AdviaCentaur_2,<,1484666
33681,DMS_Immulite2000_1,N,1484682
33682,DMS_Immulite2000_1,<,1484683
33683,DMS_Immulite2000_1,<,1484684
33684,DMS_Immulite2000_1,N,1484685
33685,DMS_Immulite2000_1,N,1484671
33686,DMS_Immulite2000_1,N,1484681
33687,DMS_Immulite2000_1,<,1484686
33688,DMS_Immulite2000_1,N,1484694
33689,DMS_Immulite2000_1,N,1484703
33690,DMS_Immulite2000_1,>,1484704
33691,DMS_Immulite2000_1,N,1484705
33702,DMS_AdviaCentaur_2,<,1485114
33703,DMS_AdviaCentaur_2,<,1485121
33704,DMS_Immulite2000_1,N,1484718
33705,DMS_AdviaCentaur_2,<,1484910
33706,DMS_AdviaCentaur_2,<,1484909
33707,DMS_AdviaCentaur_2,<,1484948
33708,DMS_AdviaCentaur_2,<,1484947
33709,DMS_AdviaCentaur_2,<,1485126
33710,DMS_AdviaCentaur_2,<,1485125
33713,DMS_Immulite2000_1,N,1484790
33714,DMS_Immulite2000_1,N,1484856
33715,DMS_AdviaCentaur_2,>,1485209
33716,DMS_Immulite2000_1,N,1484862
33717,DMS_AdviaCentaur_2,<,1485270
33718,DMS_Immulite2000_1,N,1484953
33719,DMS_Immulite2000_1,N,1484954
33720,DMS_Immulite2000_1,N,1484971
33722,DMS_Immulite2000_1,N,1484976
33723,DMS_Immulite2000_1,N,1484982
33726,DMS_Immulite2000_1,N,1484985
33727,DMS_Immulite2000_1,N,1484986
33729,DMS_Immulite2000_1,N,1484987
33730,DMS_Immulite2000_1,N,1484988
33731,DMS_Immulite2000_1,N,1484997
33732,DMS_Immulite2000_1,N,1485062
33733,DMS_Immulite2000_1,N,1484719
33734,DMS_Immulite2000_1,N,1485064
33735,DMS_Immulite2000_1,N,1485065
33736,DMS_Immulite2000_1,N,1485066
33737,DMS_Immulite2000_1,N,1484726
33738,DMS_Immulite2000_1,N,1485208
33739,DMS_Immulite2000_1,N,1485218
33740,DMS_AdviaCentaur_2,<,1485570
33741,DMS_Immulite2000_1,N,1485353
33742,DMS_Immulite2000_1,N,1485354
33743,DMS_Immulite2000_1,<,1485355
33744,DMS_Immulite2000_1,N,1485356
33745,DMS_Immulite2000_1,N,1485367
33746,DMS_Immulite2000_1,N,1485369
33747,DMS_Immulite2000_1,N,1485370
33748,DMS_Immulite2000_1,N,1485371
33749,DMS_AdviaCentaur_2,<,1485709
33750,DMS_Immulite2000_1,N,1485468
33751,DMS_Immulite2000_1,N,1485470
33752,DMS_Immulite2000_1,N,1485471
33753,DMS_Immulite2000_1,N,1485472
33754,DMS_Immulite2000_1,N,1484778
33755,DMS_Immulite2000_1,N,1485474
33756,DMS_Immulite2000_1,<,1485476
33757,DMS_Immulite2000_1,N,1485477
33758,DMS_Immulite2000_1,N,1485478
33759,DMS_Immulite2000_1,N,1485490
33760,DMS_Immulite2000_1,N,1485534
33761,DMS_Immulite2000_1,N,1484838
33762,DMS_Immulite2000_1,<,1484897
33763,DMS_Immulite2000_1,N,1484931
33764,DMS_Immulite2000_1,N,1484972
33765,DMS_Immulite2000_1,N,1484977
33766,DMS_Immulite2000_1,N,1484983
33767,DMS_Immulite2000_1,N,1484984
33768,DMS_Immulite2000_1,<,1484989
33769,DMS_Immulite2000_1,N,1484990
33770,DMS_Immulite2000_1,N,1484998
33771,DMS_Immulite2000_1,N,1485049
33772,DMS_Immulite2000_1,N,1485063
33773,DMS_Immulite2000_1,N,1485677
33774,DMS_Immulite2000_1,N,1485678
33775,DMS_Immulite2000_1,N,1485067
33776,DMS_Immulite2000_1,N,1485161
33777,DMS_Immulite2000_1,N,1485352
33778,DMS_Immulite2000_1,<,1485357
33779,DMS_Immulite2000_1,N,1485368
33780,DMS_Immulite2000_1,N,1485372
33781,DMS_Immulite2000_1,<,1485398
33782,DMS_Immulite2000_1,N,1485439
33783,DMS_Immulite2000_1,N,1485469
33784,DMS_Immulite2000_1,N,1485826
33785,DMS_Immulite2000_1,<,1485828
33786,DMS_Immulite2000_1,N,1485829
33787,DMS_Immulite2000_1,<,1485473
33788,DMS_Immulite2000_1,N,1485830
33789,DMS_Immulite2000_1,N,1485475
33790,DMS_Immulite2000_1,<,1485479
33791,DMS_Immulite2000_1,<,1485552
33792,DMS_Immulite2000_1,<,1485577
33793,DMS_Immulite2000_1,N,1485676
33794,DMS_Immulite2000_1,N,1485930
33795,DMS_Immulite2000_1,N,1485932
33796,DMS_Immulite2000_1,<,1485936
33797,DMS_Immulite2000_1,N,1485940
33798,DMS_Immulite2000_1,N,1485827
33799,DMS_Immulite2000_1,<,1485831
33800,DMS_Immulite2000_1,<,1485832
33801,DMS_AdviaCentaur_2,>,1485858
33802,DMS_AdviaCentaur_2,>,1485857
33803,DMS_AdviaCentaur_2,<,1485916
33804,DMS_AdviaCentaur_2,<,1485926
33805,DMS_AdviaCentaur_2,<,1485925
33806,DMS_Immulite2000_1,<,1485847
33807,DMS_Immulite2000_1,<,1485848
33808,DMS_AdviaCentaur_2,<,1485960
33809,DMS_AdviaCentaur_2,<,1485959
33810,DMS_Immulite2000_1,N,1485897
33811,DMS_Immulite2000_1,N,1485905
33812,DMS_AdviaCentaur_2,<,1485985
33813,DMS_Immulite2000_1,N,1485909
33814,DMS_Immulite2000_1,N,1485910
33815,DMS_AdviaCentaur_2,<,1485989
33816,DMS_Immulite2000_1,<,1486042
33817,DMS_AdviaCentaur_2,<,1485998
33818,DMS_Immulite2000_1,N,1485938
33819,DMS_Immulite2000_1,N,1485939
33820,DMS_AdviaCentaur_2,<,1486019
33821,DMS_AdviaCentaur_2,<,1486018
33822,DMS_Immulite2000_1,N,1486005
33823,DMS_Immulite2000_1,N,1486006
33824,DMS_AdviaCentaur_2,<,1486082
33825,DMS_AdviaCentaur_2,<,1486052
33826,DMS_AdviaCentaur_2,<,1486051
33831,DMS_Immulite2000_1,N,1485912
33832,DMS_Immulite2000_1,N,1485915
33833,DMS_Immulite2000_1,N,1485937
33834,DMS_Immulite2000_1,<,1486034
33835,DMS_Immulite2000_1,N,1486035
33837,DMS_Immulite2000_1,<,1486057
33838,DMS_Immulite2000_1,<,1486099
33839,DMS_Immulite2000_1,N,1486115
33840,DMS_Immulite2000_1,N,1486124
33843,DMS_AdviaCentaur_2,<,1486448
33844,DMS_AdviaCentaur_2,<,1486450
33845,DMS_AdviaCentaur_2,<,1486454
33846,DMS_ChemistryXPT_3,>,1487022
33847,DMS_ChemistryXPT_3,d,1487022
33848,DMS_ChemistryXPT_3,n,1487022
33849,DMS_ChemistryXPT_3,> Conc Range,1487022
33850,DMS_ChemistryXPT_3,>,1487023
33851,DMS_ChemistryXPT_3,d,1487023
33852,DMS_ChemistryXPT_3,n,1487023
33853,DMS_ChemistryXPT_3,> Conc Range,1487023
33854,DMS_Immulite2000_1,N,1486245
33855,DMS_Immulite2000_1,N,1486250
33856,DMS_AdviaCentaur_2,<,1486596
33857,DMS_ChemistryXPT_1,>,1487015
33858,DMS_ChemistryXPT_1,> Conc Range,1487015
33860,DMS_AdviaCentaur_2,<,1486924
33866,DMS_AdviaCentaur_2,<,1487199
33868,DMS_AdviaCentaur_2,<,1487203
33876,DMS_Immulite2000_1,N,1486516
33877,DMS_Immulite2000_1,N,1486564
33878,DMS_Immulite2000_1,N,1486565
33879,DMS_Immulite2000_1,<,1486566
33880,DMS_Immulite2000_1,N,1486567
33883,DMS_AdviaCentaur_2,<,1488197
33884,DMS_ChemistryXPT_2,j,1489709
33885,DMS_AdviaCentaur_2,<,1488201
33886,DMS_Immulite2000_1,N,1487308
33887,DMS_Immulite2000_1,N,1487307
33888,DMS_Immulite2000_1,<,1487306
33889,DMS_Immulite2000_1,N,1487304
33890,DMS_AdviaCentaur_2,<,1488775
33891,DMS_AdviaCentaur_2,<,1488776
33892,DMS_Immulite2000_1,<,1486251
33893,DMS_Immulite2000_1,N,1487870
33894,DMS_AdviaCentaur_2,<,1490164
33897,DMS_ChemistryXPT_3,>,1491275
33898,DMS_ChemistryXPT_3,> Conc Range,1491275
33899,DMS_ChemistryXPT_3,d,1491276
33906,DMS_AdviaCentaur_2,<,1490927
33907,DMS_ChemistryXPT_3,K,1491757
33908,DMS_AdviaCentaur_2,<,1490931
33912,DMS_Immulite2000_1,<,1489190
33914,DMS_Immulite2000_1,N,1486379
33915,DMS_Immulite2000_1,N,1486378
33916,DMS_Immulite2000_1,N,1489189
33917,DMS_ChemistryXPT_3,K,1492284
33918,DMS_Immulite2000_1,N,1489188
33919,DMS_Immulite2000_1,N,1489185
33920,DMS_Immulite2000_1,N,1486531
33921,DMS_Immulite2000_1,<,1486568
33922,DMS_Immulite2000_1,N,1489850
33923,DMS_AdviaCentaur_2,<,1491982
33924,DMS_Immulite2000_1,N,1489860
33925,DMS_AdviaCentaur_2,<,1491981
33927,DMS_AdviaCentaur_2,<,1491986
33928,DMS_AdviaCentaur_2,<,1492309
33929,DMS_Immulite2000_1,N,1487314
33930,DMS_Immulite2000_1,<,1487309
33931,DMS_Immulite2000_1,N,1491808
33932,DMS_Immulite2000_1,>,1491818
33933,DMS_Immulite2000_1,N,1487871
33934,DMS_Immulite2000_1,N,1487875
33935,DMS_ChemistryXPT_3,j,1493845
33938,DMS_AdviaCentaur_3,>,1493288
33939,DMS_AdviaCentaur_2,<,1493066
33941,DMS_AdviaCentaur_2,<,1493070
33943,DMS_Immulite2000_1,N,1492345
33946,DMS_AdviaCentaur_2,<,1493130
33947,DMS_AdviaCentaur_2,<,1493129
33948,DMS_Immulite2000_1,N,1489160
33949,DMS_Immulite2000_1,N,1489122
33950,DMS_Immulite2000_1,N,1492718
33951,DMS_Immulite2000_1,N,1492721
33952,DMS_Immulite2000_1,<,1489186
33954,DMS_AdviaCentaur_2,<,1494312
33955,DMS_AdviaCentaur_2,<,1494316
33956,DMS_Immulite2000_1,N,1489851
33957,DMS_Immulite2000_1,<,1489861
33958,DMS_AdviaCentaur_2,<,1494753
33959,DMS_AdviaCentaur_2,<,1494757
33960,DMS_Immulite2000_1,N,1493807
33968,DMS_ChemistryXPT_3,j,1495705
33969,DMS_Immulite2000_1,<,1491809
33970,DMS_AdviaCentaur_2,>,1489051
33971,DMS_Immulite2000_1,N,1491819
33972,DMS_Immulite2000_1,N,1491858
33973,DMS_Immulite2000_1,N,1491859
33974,DMS_AdviaCentaur_2,<,1495376
33975,DMS_Immulite2000_1,N,1494565
33976,DMS_Immulite2000_1,N,1491844
33977,DMS_Immulite2000_1,N,1494567
33978,DMS_Immulite2000_1,N,1494739
33979,DMS_Immulite2000_1,N,1494787
33981,DMS_AdviaCentaur_2,<,1495645
33982,DMS_Immulite2000_1,N,1494788
33983,DMS_Immulite2000_1,<,1492695
33984,DMS_AdviaCentaur_2,<,1495673
33985,DMS_AdviaCentaur_2,<,1495677
33986,DMS_Immulite2000_1,<,1492696
33987,DMS_Immulite2000_1,N,1495119
33988,DMS_Immulite2000_1,<,1495118
33989,DMS_Immulite2000_1,N,1495117
33990,DMS_Immulite2000_1,<,1495116
33991,DMS_Immulite2000_1,<,1495124
33992,DMS_Immulite2000_1,N,1495126
33993,DMS_Immulite2000_1,N,1495127
33994,DMS_Immulite2000_1,<,1495332
33995,DMS_Immulite2000_1,N,1495342
33996,DMS_Immulite2000_1,N,1495341
33997,DMS_Immulite2000_1,<,1495340
33998,DMS_Immulite2000_1,N,1495338
33999,DMS_AdviaCentaur_2,<,1496883
34000,DMS_AdviaCentaur_2,<,1496887
34001,DMS_Immulite2000_1,N,1493808
34009,DMS_Immulite2000_1,N,1494568
34010,DMS_Immulite2000_1,N,1496738
34011,DMS_Immulite2000_1,N,1496737
34012,DMS_Immulite2000_1,N,1494786
34013,DMS_Immulite2000_1,N,1495120
34014,DMS_Immulite2000_1,N,1495122
34015,DMS_Immulite2000_1,<,1495121
34016,DMS_Immulite2000_1,N,1495123
34017,DMS_Immulite2000_1,<,1495125
34018,DMS_Immulite2000_1,<,1495331
34019,DMS_Immulite2000_1,<,1495343
34020,DMS_AdviaCentaur_2,<,1497877
34021,DMS_AdviaCentaur_2,<,1497885
34022,DMS_AdviaCentaur_2,<,1497957
34023,DMS_AdviaCentaur_2,<,1497961
34024,DMS_Immulite2000_1,N,1497654
34025,DMS_Immulite2000_1,N,1497655
34026,DMS_AdviaCentaur_2,<,1497973
34027,DMS_Immulite2000_1,N,1497668
34028,DMS_Immulite2000_1,N,1497669
34029,DMS_Immulite2000_1,N,1497670
34030,DMS_Immulite2000_1,N,1496410
34033,DMS_ChemistryXPT_3,j,1498576
34034,DMS_ChemistryXPT_1,*,1499221
34035,DMS_ChemistryXPT_1,*,1499278
34036,DMS_ChemistryXPT_3,K,1499194
34037,DMS_Immulite2000_1,N,1498199
34038,DMS_Immulite2000_1,N,1498198
34039,DMS_Immulite2000_1,N,1498197
34040,DMS_Immulite2000_1,<,1498196
34041,DMS_Immulite2000_1,N,1498195
34042,DMS_Immulite2000_1,N,1498205
34043,DMS_Immulite2000_1,N,1498204
34044,DMS_Immulite2000_1,N,1498203
34045,DMS_AdviaCentaur_2,<,1499012
34046,DMS_Immulite2000_1,N,1498201
34047,DMS_AdviaCentaur_2,<,1499016
34049,DMS_Immulite2000_1,N,1497656
34050,DMS_Immulite2000_1,N,1497662
34051,DMS_Immulite2000_1,N,1497667
34052,DMS_Immulite2000_1,N,1498200
34053,DMS_Immulite2000_1,N,1498193
34054,DMS_Immulite2000_1,N,1498206
34056,DMS_Immulite2000_1,N,1499532
34057,DMS_Immulite2000_1,N,1499531
34058,DMS_Immulite2000_1,N,1499530
34059,DMS_Immulite2000_1,N,1499528
34060,DMS_Immulite2000_1,N,1499534
34061,DMS_Immulite2000_1,<,1499533
34063,DMS_Immulite2000_1,N,1499683
34064,DMS_Immulite2000_1,N,1499682
34065,DMS_Immulite2000_1,<,1499692
34068,DMS_AdviaCentaur_2,>,1499878
34070,DMS_AdviaCentaur_2,<,1501151
34071,DMS_AdviaCentaur_2,<,1500335
34072,DMS_AdviaCentaur_2,<,1500334
34073,DMS_Immulite2000_1,N,1499902
34074,DMS_Immulite2000_1,N,1499904
34075,DMS_Immulite2000_1,N,1499905
34076,DMS_Immulite2000_1,N,1499906
34077,DMS_ChemistryXPT_3,j,1501257
34078,DMS_AdviaCentaur_2,<,1500493
34079,DMS_AdviaCentaur_2,<,1500492
34080,DMS_AdviaCentaur_2,>,1500535
34081,DMS_AdviaCentaur_2,<,1501096
34082,DMS_AdviaCentaur_2,<,1501172
34083,DMS_AdviaCentaur_2,>,1501198
34084,DMS_AdviaCentaur_2,<,1502134
34085,DMS_AdviaCentaur_2,<,1503106
34086,DMS_Immulite2000_1,N,1500928
34087,DMS_AdviaCentaur_3,>,1503279
34088,DMS_Immulite2000_1,N,1500983
34089,DMS_AdviaCentaur_2,<,1503749
34090,DMS_Immulite2000_1,N,1501359
34091,DMS_AdviaCentaur_2,<,1503748
34092,DMS_Immulite2000_1,N,1501519
34093,DMS_Immulite2000_1,N,1501603
34094,DMS_Immulite2000_1,N,1501786
34095,DMS_Immulite2000_1,N,1501787
34096,DMS_Immulite2000_1,N,1501788
34097,DMS_Immulite2000_1,N,1501790
34098,DMS_Immulite2000_1,<,1501924
34099,DMS_Immulite2000_1,N,1502247
34100,DMS_AdviaCentaur_3,>,1503932
34101,DMS_ChemistryXPT_2,j,1505378
34102,DMS_Immulite2000_1,<,1499907
34103,DMS_AdviaCentaur_3,>,1504861
34104,DMS_ChemistryXPT_2,j,1505732
34105,DMS_AdviaCentaur_2,>,1504673
34106,DMS_AdviaCentaur_2,>,1505096
34107,DMS_ChemistryXPT_3,j,1505948
34114,DMS_Immulite2000_1,N,1499963
34115,DMS_ChemistryXPT_3,j,1506774
34117,DMS_AdviaCentaur_2,<,1505871
34123,DMS_Immulite2000_1,N,1500333
34132,DMS_Immulite2000_1,N,1504846
34133,DMS_Immulite2000_1,N,1504847
34134,DMS_Immulite2000_1,N,1504848
34135,DMS_Immulite2000_1,N,1504850
34136,DMS_Immulite2000_1,N,1500929
34137,DMS_Immulite2000_1,N,1500984
34138,DMS_Immulite2000_1,N,1501360
34141,DMS_Immulite2000_1,N,1501520
34142,DMS_AdviaCentaur_2,<,1507667
34143,DMS_Immulite2000_1,<,1505626
34144,DMS_Immulite2000_1,N,1505627
34145,DMS_AdviaCentaur_2,<,1507666
34146,DMS_Immulite2000_1,N,1505628
34147,DMS_Immulite2000_1,<,1501604
34148,DMS_Immulite2000_1,N,1501785
34149,DMS_Immulite2000_1,N,1505630
34150,DMS_Immulite2000_1,N,1501789
34151,DMS_Immulite2000_1,<,1506232
34152,DMS_Immulite2000_1,N,1506233
34153,DMS_Immulite2000_1,N,1506234
34154,DMS_Immulite2000_1,N,1506236
34155,DMS_Immulite2000_1,N,1502248
34156,DMS_AdviaCentaur_2,<,1508505
34157,DMS_ChemistryXPT_3,>,1509491
34158,DMS_ChemistryXPT_3,> Conc Range,1509491
34159,DMS_Immulite2000_1,<,1506792
34160,DMS_AdviaCentaur_2,<,1501095
34162,DMS_AdviaCentaur_2,<,1508888
34163,DMS_Immulite2000_1,N,1503239
34164,DMS_Immulite2000_1,N,1503240
34166,DMS_Immulite2000_1,N,1507412
34168,DMS_Immulite2000_1,N,1507410
34171,DMS_ChemistryXPT_3,>,1510365
34172,DMS_ChemistryXPT_3,> Conc Range,1510365
34174,DMS_AdviaCentaur_2,<,1509518
34176,DMS_Immulite2000_1,N,1507653
34178,DMS_Immulite2000_1,N,1507654
34180,DMS_Immulite2000_1,<,1507655
34182,DMS_Immulite2000_1,N,1507656
34187,DMS_Immulite2000_1,N,1503308
34188,DMS_AdviaCentaur_2,<,1510100
34189,DMS_Immulite2000_1,N,1508509
34190,DMS_AdviaCentaur_2,<,1510099
34191,DMS_Immulite2000_1,<,1503378
34192,DMS_Immulite2000_1,N,1503446
34193,DMS_Immulite2000_1,<,1504416
34194,DMS_Immulite2000_1,<,1504525
34206,DMS_Immulite2000_1,N,1504845
34208,DMS_Immulite2000_1,N,1504849
34210,DMS_Immulite2000_1,<,1505014
34211,DMS_Immulite2000_1,<,1505625
34212,DMS_Immulite2000_1,<,1505629
34213,DMS_AdviaCentaur_2,<,1511336
34214,DMS_AdviaCentaur_2,<,1511335
34215,DMS_Immulite2000_1,N,1506231
34216,DMS_Immulite2000_1,<,1509976
34217,DMS_AdviaCentaur_2,<,1511468
34218,DMS_Immulite2000_1,<,1506235
34219,DMS_Immulite2000_1,N,1510029
34220,DMS_Immulite2000_1,N,1506532
34221,DMS_Immulite2000_1,<,1506611
34222,DMS_Immulite2000_1,<,1506704
34223,DMS_Immulite2000_1,N,1510278
34224,DMS_Immulite2000_1,<,1506793
34225,DMS_Immulite2000_1,N,1510343
34226,DMS_AdviaCentaur_3,>,1511324
34227,DMS_Immulite2000_1,N,1507350
34228,DMS_AdviaCentaur_2,<,1511887
34229,DMS_AdviaCentaur_2,<,1511885
34230,DMS_Immulite2000_1,N,1507411
34231,DMS_Immulite2000_1,>,1510985
34232,DMS_Immulite2000_1,N,1507522
34233,DMS_Immulite2000_1,<,1507652
34234,DMS_Immulite2000_1,N,1510983
34235,DMS_Immulite2000_1,<,1507657
34236,DMS_Immulite2000_1,<,1507880
34237,DMS_Immulite2000_1,N,1511434
34238,DMS_AdviaCentaur_2,>,1512304
34242,DMS_AdviaCentaur_2,>,1512381
34247,DMS_Immulite2000_1,N,1508725
34248,DMS_Immulite2000_1,<,1509537
34249,DMS_Immulite2000_1,<,1509981
34250,DMS_Immulite2000_1,N,1510030
34251,DMS_Immulite2000_1,<,1510279
34252,DMS_Immulite2000_1,<,1495339
34253,DMS_Immulite2000_1,N,1498194
34254,DMS_Immulite2000_1,N,1498202
34255,DMS_Immulite2000_1,<,1499529
34256,DMS_Immulite2000_1,N,1512876
34257,DMS_Immulite2000_1,N,1510984
34258,DMS_Immulite2000_1,<,1489187
34259,DMS_Immulite2000_1,<,1487305
34260,DMS_Immulite2000_1,<,1486563
34261,DMS_Immulite2000_1,N,1495115
34263,DMS_Immulite2000_1,N,1511438
34264,DMS_AdviaCentaur_2,<,1514186
34265,DMS_AdviaCentaur_2,<,1514257
34266,DMS_AdviaCentaur_2,<,1514256
34267,DMS_AdviaCentaur_2,<,1514280
34268,DMS_AdviaCentaur_2,<,1514279
34270,DMS_AdviaCentaur_2,<,1514454
34271,DMS_Immulite2000_1,<,1515474
34272,DMS_AdviaCentaur_2,<,1513590
34273,DMS_AdviaCentaur_2,<,1515051
34274,DMS_AdviaCentaur_2,<,1515094
34275,DMS_AdviaCentaur_2,>,1515098
34276,DMS_Immulite2000_1,<,1514615
34277,DMS_Immulite2000_1,N,1514618
34278,DMS_Immulite2000_1,N,1514616
34279,DMS_AdviaCentaur_2,<,1515116
34280,DMS_AdviaCentaur_2,<,1515153
34281,DMS_AdviaCentaur_2,<,1515152
34282,DMS_Immulite2000_1,N,1515029
34283,DMS_Immulite2000_1,N,1515027
34284,DMS_Immulite2000_1,N,1515026
34285,DMS_Immulite2000_1,<,1515025
34286,DMS_ChemistryXPT_1,K,1515658
34287,DMS_AdviaCentaur_2,<,1515554
34288,DMS_AdviaCentaur_2,<,1515553
34289,DMS_ChemistryXPT_1,K,1515687
34290,DMS_ChemistryXPT_1,K,1515722
34291,DMS_Immulite2000_1,N,1515307
34292,DMS_Immulite2000_1,N,1515305
34293,DMS_Immulite2000_1,N,1515304
34294,DMS_Immulite2000_1,<,1515303
34295,DMS_Immulite2000_1,<,1515909
34296,DMS_Immulite2000_1,N,1515911
34297,DMS_Immulite2000_1,<,1515929
34298,DMS_AdviaCentaur_2,<,1513391
34299,DMS_Immulite2000_1,N,1515942
34300,DMS_AdviaCentaur_2,<,1513390
34301,DMS_Immulite2000_1,<,1515943
34302,DMS_Immulite2000_1,N,1515952
34303,DMS_Immulite2000_1,N,1515953
34304,DMS_Immulite2000_1,N,1515954
34305,DMS_Immulite2000_1,N,1515547
34306,DMS_Immulite2000_1,N,1499903
34307,DMS_AdviaCentaur_2,<,1513408
34308,DMS_AdviaCentaur_3,>,1515706
34309,DMS_AdviaCentaur_2,<,1515770
34310,DMS_ChemistryXPT_1,K,1515912
34312,DMS_Immulite2000_1,N,1514617
34313,DMS_AdviaCentaur_2,<,1513421
34315,DMS_ChemistryXPT_1,K,1515956
34316,DMS_Immulite2000_1,<,1515028
34318,DMS_AdviaCentaur_2,<,1515934
34319,DMS_AdviaCentaur_2,<,1515933
34321,DMS_Immulite2000_1,<,1515742
34322,DMS_Immulite2000_1,N,1515024
34324,DMS_AdviaCentaur_2,>,1512511
34325,DMS_Immulite2000_1,<,1515306
34326,DMS_AdviaCentaur_2,>,1512510
34327,DMS_Immulite2000_1,<,1515302
34328,DMS_AdviaCentaur_2,<,1512602
34329,DMS_AdviaCentaur_2,<,1512601
34331,DMS_Immulite2000_1,<,1515548
34332,DMS_Immulite2000_1,N,1516125
34333,DMS_AdviaCentaur_2,>,1512380
34334,DMS_Immulite2000_1,<,1516101
34335,DMS_Immulite2000_1,N,1516107
34336,DMS_Immulite2000_1,N,1516105
34337,DMS_Immulite2000_1,N,1516104
34338,DMS_Immulite2000_1,N,1516103
34339,DMS_Immulite2000_1,N,1516108
34340,DMS_Immulite2000_1,N,1516114
34341,DMS_Immulite2000_1,N,1516113
34342,DMS_Immulite2000_1,N,1516112
34343,DMS_Immulite2000_1,<,1516111
34344,DMS_Immulite2000_1,N,1516110
34349,DMS_Immulite2000_1,N,1516106
34350,DMS_Immulite2000_1,N,1516102
34351,DMS_Immulite2000_1,N,1516115
34352,DMS_Immulite2000_1,>,1516132
34353,DMS_Immulite2000_1,N,1516133
34354,DMS_Immulite2000_1,>,1516134
34355,DMS_Immulite2000_1,N,1516135
34356,DMS_Immulite2000_1,N,1516109
34357,DMS_Immulite2000_1,<,1516116
34358,DMS_Immulite2000_1,N,1516149
34359,DMS_Immulite2000_1,<,1516155
34360,DMS_Immulite2000_1,<,1516150
